,path,label
90591,train_landmark_files/37055/838455604.parquet,109
90592,train_landmark_files/18796/838474394.parquet,121
90593,train_landmark_files/49445/838494543.parquet,169
90594,train_landmark_files/29302/838541772.parquet,78
90595,train_landmark_files/27610/838665608.parquet,172
90596,train_landmark_files/61333/838728543.parquet,48
90597,train_landmark_files/62590/838814746.parquet,9
90598,train_landmark_files/2044/838845802.parquet,159
90599,train_landmark_files/27610/838861409.parquet,200
90600,train_landmark_files/49445/838875421.parquet,178
90601,train_landmark_files/28656/838876774.parquet,32
90602,train_landmark_files/32319/838882027.parquet,0
90603,train_landmark_files/49445/838883361.parquet,107
90604,train_landmark_files/16069/83902755.parquet,161
90605,train_landmark_files/37055/839088379.parquet,83
90606,train_landmark_files/49445/839289780.parquet,66
90607,train_landmark_files/25571/839393827.parquet,179
90608,train_landmark_files/37055/839406383.parquet,10
90609,train_landmark_files/29302/839410225.parquet,140
90610,train_landmark_files/61333/839417835.parquet,154
90611,train_landmark_files/22343/839614110.parquet,241
90612,train_landmark_files/32319/839615008.parquet,20
90613,train_landmark_files/16069/839654309.parquet,225
90614,train_landmark_files/18796/839671739.parquet,155
90615,train_landmark_files/4718/839676013.parquet,37
90616,train_landmark_files/61333/839718352.parquet,129
90617,train_landmark_files/53618/839747557.parquet,226
90618,train_landmark_files/25571/839760219.parquet,6
90619,train_landmark_files/25571/839798758.parquet,162
90620,train_landmark_files/29302/839842950.parquet,191
90621,train_landmark_files/32319/839861860.parquet,140
90622,train_landmark_files/32319/839910989.parquet,172
90623,train_landmark_files/26734/839915875.parquet,74
90624,train_landmark_files/34503/83993330.parquet,79
90625,train_landmark_files/16069/839984078.parquet,233
90626,train_landmark_files/32319/84002104.parquet,40
90627,train_landmark_files/37779/840021269.parquet,96
90628,train_landmark_files/29302/840085291.parquet,121
90629,train_landmark_files/49445/840092694.parquet,39
90630,train_landmark_files/16069/840136949.parquet,43
90631,train_landmark_files/37055/840162594.parquet,158
90632,train_landmark_files/30680/84026074.parquet,32
90633,train_landmark_files/29302/84029631.parquet,228
90634,train_landmark_files/28656/840338797.parquet,249
90635,train_landmark_files/55372/840373079.parquet,77
90636,train_landmark_files/34503/8403789.parquet,139
90637,train_landmark_files/29302/840412565.parquet,77
90638,train_landmark_files/32319/840423265.parquet,8
90639,train_landmark_files/30680/840446878.parquet,91
90640,train_landmark_files/37055/84045109.parquet,155
90641,train_landmark_files/37055/840452452.parquet,177
90642,train_landmark_files/53618/840458348.parquet,234
90643,train_landmark_files/29302/840481774.parquet,212
90644,train_landmark_files/32319/840495427.parquet,144
90645,train_landmark_files/16069/840536132.parquet,11
90646,train_landmark_files/18796/840550665.parquet,106
90647,train_landmark_files/28656/840604994.parquet,212
90648,train_landmark_files/61333/84060584.parquet,2
90649,train_landmark_files/62590/840621739.parquet,144
90650,train_landmark_files/32319/840661668.parquet,143
90651,train_landmark_files/49445/840692199.parquet,61
90652,train_landmark_files/61333/840729390.parquet,33
90653,train_landmark_files/37779/840792431.parquet,134
90654,train_landmark_files/27610/84082512.parquet,17
90655,train_landmark_files/34503/840826932.parquet,107
90656,train_landmark_files/53618/840927311.parquet,183
90657,train_landmark_files/27610/84093320.parquet,130
90658,train_landmark_files/55372/840945883.parquet,151
90659,train_landmark_files/29302/84095593.parquet,24
90660,train_landmark_files/26734/840959107.parquet,106
90661,train_landmark_files/22343/841008508.parquet,210
90662,train_landmark_files/18796/841125277.parquet,134
90663,train_landmark_files/18796/841151521.parquet,179
90664,train_landmark_files/26734/841174182.parquet,39
90665,train_landmark_files/2044/84119375.parquet,86
90666,train_landmark_files/25571/84128825.parquet,230
90667,train_landmark_files/18796/841289204.parquet,166
90668,train_landmark_files/29302/841398537.parquet,18
90669,train_landmark_files/25571/841434327.parquet,234
90670,train_landmark_files/62590/841435944.parquet,231
90671,train_landmark_files/61333/841444885.parquet,207
90672,train_landmark_files/53618/841472871.parquet,235
90673,train_landmark_files/2044/841480472.parquet,168
90674,train_landmark_files/27610/841511484.parquet,108
90675,train_landmark_files/37055/841635960.parquet,150
90676,train_landmark_files/55372/841642957.parquet,94
90677,train_landmark_files/37779/84165091.parquet,155
90678,train_landmark_files/2044/841670354.parquet,140
90679,train_landmark_files/22343/841751511.parquet,61
90680,train_landmark_files/26734/841777583.parquet,25
90681,train_landmark_files/4718/841828423.parquet,121
90682,train_landmark_files/29302/841876089.parquet,163
90683,train_landmark_files/29302/841924473.parquet,240
90684,train_landmark_files/27610/841976671.parquet,116
90685,train_landmark_files/4718/842054871.parquet,85
90686,train_landmark_files/18796/842148098.parquet,189
90687,train_landmark_files/37779/842149194.parquet,132
90688,train_landmark_files/28656/842175930.parquet,188
90689,train_landmark_files/18796/84217879.parquet,173
90690,train_landmark_files/28656/842391096.parquet,7
90691,train_landmark_files/25571/842415963.parquet,163
90692,train_landmark_files/49445/842477124.parquet,37
90693,train_landmark_files/62590/842498400.parquet,10
90694,train_landmark_files/18796/842500043.parquet,152
90695,train_landmark_files/62590/842512216.parquet,162
90696,train_landmark_files/34503/842631248.parquet,140
90697,train_landmark_files/61333/842676230.parquet,224
90698,train_landmark_files/26734/8428345.parquet,135
90699,train_landmark_files/34503/842841455.parquet,81
90700,train_landmark_files/37055/84288238.parquet,247
90701,train_landmark_files/18796/842966291.parquet,219
90702,train_landmark_files/55372/843003354.parquet,42
90703,train_landmark_files/62590/843010503.parquet,90
90704,train_landmark_files/37779/843028276.parquet,24
90705,train_landmark_files/37779/843029512.parquet,123
90706,train_landmark_files/30680/843051719.parquet,107
90707,train_landmark_files/26734/843137660.parquet,144
90708,train_landmark_files/37779/84316456.parquet,49
90709,train_landmark_files/2044/843187076.parquet,47
90710,train_landmark_files/37779/843257609.parquet,62
90711,train_landmark_files/53618/843284253.parquet,141
90712,train_landmark_files/30680/843304896.parquet,49
90713,train_landmark_files/2044/843438994.parquet,66
90714,train_landmark_files/37779/843539187.parquet,230
90715,train_landmark_files/37779/843540638.parquet,174
90716,train_landmark_files/22343/843594831.parquet,162
90717,train_landmark_files/37779/843665238.parquet,37
90718,train_landmark_files/27610/84371977.parquet,166
90719,train_landmark_files/61333/843721214.parquet,19
90720,train_landmark_files/37055/843807161.parquet,8
90721,train_landmark_files/16069/843841317.parquet,190
90722,train_landmark_files/37055/843884644.parquet,138
90723,train_landmark_files/26734/843904130.parquet,48
90724,train_landmark_files/61333/843927015.parquet,124
90725,train_landmark_files/29302/843931118.parquet,64
90726,train_landmark_files/62590/843956945.parquet,6
90727,train_landmark_files/30680/843969524.parquet,67
90728,train_landmark_files/28656/84409767.parquet,171
90729,train_landmark_files/28656/84412217.parquet,165
90730,train_landmark_files/36257/844125923.parquet,130
90731,train_landmark_files/29302/844180612.parquet,225
90732,train_landmark_files/61333/844187551.parquet,233
90733,train_landmark_files/36257/844190153.parquet,97
90734,train_landmark_files/37779/844240192.parquet,59
90735,train_landmark_files/37055/844346542.parquet,241
90736,train_landmark_files/37779/844380292.parquet,9
90737,train_landmark_files/25571/844409528.parquet,202
90738,train_landmark_files/30680/844417988.parquet,173
90739,train_landmark_files/37779/844568142.parquet,226
90740,train_landmark_files/26734/844570025.parquet,239
90741,train_landmark_files/37055/844573780.parquet,116
90742,train_landmark_files/28656/844590357.parquet,17
90743,train_landmark_files/22343/844615479.parquet,178
90744,train_landmark_files/55372/844655849.parquet,194
90745,train_landmark_files/61333/844671736.parquet,178
90746,train_landmark_files/62590/844689842.parquet,41
90747,train_landmark_files/62590/844732425.parquet,211
90748,train_landmark_files/25571/844787249.parquet,159
90749,train_landmark_files/55372/844881323.parquet,176
90750,train_landmark_files/4718/844974394.parquet,92
90751,train_landmark_files/25571/845034534.parquet,53
90752,train_landmark_files/2044/845076412.parquet,31
90753,train_landmark_files/62590/845151784.parquet,25
90754,train_landmark_files/2044/845196652.parquet,214
90755,train_landmark_files/25571/845245079.parquet,178
90756,train_landmark_files/34503/845304499.parquet,101
90757,train_landmark_files/53618/84533046.parquet,29
90758,train_landmark_files/61333/845397874.parquet,84
90759,train_landmark_files/36257/845548785.parquet,169
90760,train_landmark_files/26734/845586641.parquet,178
90761,train_landmark_files/27610/845597722.parquet,221
90762,train_landmark_files/28656/845612055.parquet,127
90763,train_landmark_files/62590/845626703.parquet,198
90764,train_landmark_files/30680/845674945.parquet,246
90765,train_landmark_files/30680/845972484.parquet,125
90766,train_landmark_files/4718/845994781.parquet,99
90767,train_landmark_files/26734/846003828.parquet,140
90768,train_landmark_files/49445/846014642.parquet,130
90769,train_landmark_files/61333/84601516.parquet,168
90770,train_landmark_files/27610/846036701.parquet,136
90771,train_landmark_files/37055/846051608.parquet,245
90772,train_landmark_files/37055/846057777.parquet,114
90773,train_landmark_files/26734/84611733.parquet,218
90774,train_landmark_files/2044/846216038.parquet,0
90775,train_landmark_files/25571/846250536.parquet,222
90776,train_landmark_files/16069/846406846.parquet,128
90777,train_landmark_files/18796/846414988.parquet,12
90778,train_landmark_files/61333/846425086.parquet,221
90779,train_landmark_files/32319/846463024.parquet,91
90780,train_landmark_files/34503/846489768.parquet,170
90781,train_landmark_files/61333/846592155.parquet,221
90782,train_landmark_files/25571/846609820.parquet,163
90783,train_landmark_files/61333/846677573.parquet,144
90784,train_landmark_files/27610/846743355.parquet,223
90785,train_landmark_files/28656/84686462.parquet,35
90786,train_landmark_files/36257/846961334.parquet,47
90787,train_landmark_files/16069/847012704.parquet,147
90788,train_landmark_files/53618/847177836.parquet,219
90789,train_landmark_files/28656/847187415.parquet,152
90790,train_landmark_files/55372/847204921.parquet,208
90791,train_landmark_files/49445/847236695.parquet,184
90792,train_landmark_files/18796/847332790.parquet,238
90793,train_landmark_files/62590/847349469.parquet,52
90794,train_landmark_files/37055/847386068.parquet,161
90795,train_landmark_files/62590/847478343.parquet,165
90796,train_landmark_files/61333/847485367.parquet,153
90797,train_landmark_files/53618/84750734.parquet,74
90798,train_landmark_files/32319/847689789.parquet,225
90799,train_landmark_files/26734/847709.parquet,41
90800,train_landmark_files/36257/847750076.parquet,75
90801,train_landmark_files/18796/847758709.parquet,49
90802,train_landmark_files/22343/847782394.parquet,24
90803,train_landmark_files/53618/84783052.parquet,178
90804,train_landmark_files/32319/847888457.parquet,138
90805,train_landmark_files/28656/84793327.parquet,249
90806,train_landmark_files/37779/84797141.parquet,241
90807,train_landmark_files/53618/847980999.parquet,71
90808,train_landmark_files/22343/848053035.parquet,182
90809,train_landmark_files/53618/848095024.parquet,178
90810,train_landmark_files/62590/848301916.parquet,16
90811,train_landmark_files/18796/848302267.parquet,154
90812,train_landmark_files/37779/848439804.parquet,11
90813,train_landmark_files/29302/848454138.parquet,76
90814,train_landmark_files/27610/848494104.parquet,152
90815,train_landmark_files/16069/848583207.parquet,157
90816,train_landmark_files/29302/848596915.parquet,233
90817,train_landmark_files/61333/848602077.parquet,142
90818,train_landmark_files/27610/848634863.parquet,61
90819,train_landmark_files/29302/848732643.parquet,40
90820,train_landmark_files/61333/848742441.parquet,70
90821,train_landmark_files/30680/848753399.parquet,223
90822,train_landmark_files/53618/848817321.parquet,105
90823,train_landmark_files/55372/848852562.parquet,9
90824,train_landmark_files/53618/848860525.parquet,60
90825,train_landmark_files/32319/848872743.parquet,64
90826,train_landmark_files/29302/848882692.parquet,108
90827,train_landmark_files/37055/848928410.parquet,243
90828,train_landmark_files/55372/848948876.parquet,99
90829,train_landmark_files/29302/848963248.parquet,147
90830,train_landmark_files/61333/849006440.parquet,68
90831,train_landmark_files/28656/849033860.parquet,141
90832,train_landmark_files/16069/849100852.parquet,30
90833,train_landmark_files/18796/849150656.parquet,75
90834,train_landmark_files/36257/849199022.parquet,150
90835,train_landmark_files/29302/849239701.parquet,176
90836,train_landmark_files/37779/849332866.parquet,15
90837,train_landmark_files/55372/849340688.parquet,173
90838,train_landmark_files/26734/849362231.parquet,227
90839,train_landmark_files/18796/849433694.parquet,158
90840,train_landmark_files/22343/849507409.parquet,136
90841,train_landmark_files/30680/849560414.parquet,105
90842,train_landmark_files/55372/849589871.parquet,128
90843,train_landmark_files/18796/849605479.parquet,171
90844,train_landmark_files/26734/849611917.parquet,77
90845,train_landmark_files/25571/84969249.parquet,7
90846,train_landmark_files/30680/84974924.parquet,22
90847,train_landmark_files/62590/849820287.parquet,55
90848,train_landmark_files/16069/849856309.parquet,164
90849,train_landmark_files/30680/849910756.parquet,52
90850,train_landmark_files/49445/849982124.parquet,16
90851,train_landmark_files/34503/850005542.parquet,228
90852,train_landmark_files/4718/850025322.parquet,57
90853,train_landmark_files/2044/850087219.parquet,177
90854,train_landmark_files/16069/850109795.parquet,119
90855,train_landmark_files/16069/850165054.parquet,140
90856,train_landmark_files/61333/850214078.parquet,70
90857,train_landmark_files/28656/850217042.parquet,15
90858,train_landmark_files/22343/850252096.parquet,28
90859,train_landmark_files/30680/850280031.parquet,5
90860,train_landmark_files/61333/850307419.parquet,188
90861,train_landmark_files/27610/850327114.parquet,112
90862,train_landmark_files/25571/850447286.parquet,14
90863,train_landmark_files/29302/850545166.parquet,101
90864,train_landmark_files/55372/850566265.parquet,26
90865,train_landmark_files/37779/850580105.parquet,227
90866,train_landmark_files/18796/850649371.parquet,216
90867,train_landmark_files/53618/850670728.parquet,98
90868,train_landmark_files/37055/850692423.parquet,179
90869,train_landmark_files/22343/850709030.parquet,226
90870,train_landmark_files/27610/850730528.parquet,25
90871,train_landmark_files/61333/850761185.parquet,17
90872,train_landmark_files/4718/850783106.parquet,133
90873,train_landmark_files/29302/850811174.parquet,121
90874,train_landmark_files/37779/850897515.parquet,20
90875,train_landmark_files/34503/851051849.parquet,34
90876,train_landmark_files/22343/851062086.parquet,26
90877,train_landmark_files/55372/851068128.parquet,69
90878,train_landmark_files/25571/851109270.parquet,220
90879,train_landmark_files/22343/851261710.parquet,175
90880,train_landmark_files/61333/851263964.parquet,26
90881,train_landmark_files/22343/8513626.parquet,82
90882,train_landmark_files/61333/851476379.parquet,208
90883,train_landmark_files/26734/85150854.parquet,142
90884,train_landmark_files/61333/851528622.parquet,231
90885,train_landmark_files/53618/851603637.parquet,25
90886,train_landmark_files/61333/851691455.parquet,50
90887,train_landmark_files/49445/85177258.parquet,148
90888,train_landmark_files/4718/851777293.parquet,143
90889,train_landmark_files/4718/851970094.parquet,87
90890,train_landmark_files/36257/85197854.parquet,44
90891,train_landmark_files/29302/852118382.parquet,209
90892,train_landmark_files/27610/852164960.parquet,45
90893,train_landmark_files/32319/852194790.parquet,222
90894,train_landmark_files/37055/852198094.parquet,140
90895,train_landmark_files/53618/852285045.parquet,1
90896,train_landmark_files/30680/852304701.parquet,35
90897,train_landmark_files/61333/852322146.parquet,171
90898,train_landmark_files/37779/852339409.parquet,81
90899,train_landmark_files/62590/852357018.parquet,200
90900,train_landmark_files/26734/852381299.parquet,150
90901,train_landmark_files/37055/852413997.parquet,248
90902,train_landmark_files/28656/852533318.parquet,206
90903,train_landmark_files/37779/852578844.parquet,80
90904,train_landmark_files/4718/852590089.parquet,202
90905,train_landmark_files/30680/852647113.parquet,63
90906,train_landmark_files/36257/852684083.parquet,43
90907,train_landmark_files/29302/852723416.parquet,171
90908,train_landmark_files/25571/852730137.parquet,232
90909,train_landmark_files/2044/852774190.parquet,98
90910,train_landmark_files/55372/85282.parquet,159
90911,train_landmark_files/49445/852869498.parquet,119
90912,train_landmark_files/16069/852978411.parquet,70
90913,train_landmark_files/4718/85300717.parquet,195
90914,train_landmark_files/37779/853108617.parquet,2
90915,train_landmark_files/29302/853161742.parquet,137
90916,train_landmark_files/2044/853189916.parquet,37
90917,train_landmark_files/49445/85321978.parquet,168
90918,train_landmark_files/16069/853234462.parquet,126
90919,train_landmark_files/27610/853244535.parquet,15
90920,train_landmark_files/34503/853292906.parquet,142
90921,train_landmark_files/62590/853308943.parquet,48
90922,train_landmark_files/30680/853320884.parquet,216
90923,train_landmark_files/37055/853360288.parquet,232
90924,train_landmark_files/27610/853365828.parquet,244
90925,train_landmark_files/61333/853379289.parquet,31
90926,train_landmark_files/32319/853380442.parquet,9
90927,train_landmark_files/32319/853418931.parquet,183
90928,train_landmark_files/29302/853420709.parquet,90
90929,train_landmark_files/37055/853428162.parquet,55
90930,train_landmark_files/4718/853439501.parquet,162
90931,train_landmark_files/49445/853519189.parquet,83
90932,train_landmark_files/16069/853532412.parquet,239
90933,train_landmark_files/22343/853565647.parquet,127
90934,train_landmark_files/2044/85357062.parquet,189
90935,train_landmark_files/16069/853681022.parquet,122
90936,train_landmark_files/2044/853719642.parquet,246
90937,train_landmark_files/55372/853820376.parquet,218
90938,train_landmark_files/49445/853826125.parquet,150
90939,train_landmark_files/61333/853844378.parquet,170
90940,train_landmark_files/37055/853854976.parquet,111
90941,train_landmark_files/16069/853925423.parquet,4
90942,train_landmark_files/28656/854097944.parquet,194
90943,train_landmark_files/49445/854110289.parquet,160
90944,train_landmark_files/37055/854111337.parquet,139
90945,train_landmark_files/36257/854135103.parquet,134
90946,train_landmark_files/37779/854182890.parquet,68
90947,train_landmark_files/53618/854194529.parquet,214
90948,train_landmark_files/16069/85423316.parquet,37
90949,train_landmark_files/49445/854246737.parquet,153
90950,train_landmark_files/26734/854257374.parquet,116
90951,train_landmark_files/36257/854259452.parquet,99
90952,train_landmark_files/22343/854277415.parquet,34
90953,train_landmark_files/36257/85438040.parquet,99
90954,train_landmark_files/32319/854449635.parquet,216
90955,train_landmark_files/61333/854474681.parquet,19
90956,train_landmark_files/34503/854491124.parquet,78
90957,train_landmark_files/37779/854536268.parquet,89
90958,train_landmark_files/32319/854568915.parquet,117
90959,train_landmark_files/29302/854703951.parquet,2
90960,train_landmark_files/62590/854715595.parquet,162
90961,train_landmark_files/16069/854806278.parquet,164
90962,train_landmark_files/22343/854815841.parquet,82
90963,train_landmark_files/49445/854816254.parquet,128
90964,train_landmark_files/22343/854868544.parquet,106
90965,train_landmark_files/32319/854870179.parquet,98
90966,train_landmark_files/30680/854968701.parquet,82
90967,train_landmark_files/62590/855008192.parquet,168
90968,train_landmark_files/37055/855075704.parquet,183
90969,train_landmark_files/28656/855079885.parquet,187
90970,train_landmark_files/30680/855216577.parquet,100
90971,train_landmark_files/55372/855241108.parquet,1
90972,train_landmark_files/36257/855294476.parquet,109
90973,train_landmark_files/37055/855318855.parquet,11
90974,train_landmark_files/16069/855359138.parquet,233
90975,train_landmark_files/37055/855407245.parquet,85
90976,train_landmark_files/37055/85540869.parquet,119
90977,train_landmark_files/28656/855448153.parquet,136
90978,train_landmark_files/26734/855485683.parquet,220
90979,train_landmark_files/26734/855541948.parquet,205
90980,train_landmark_files/53618/855641710.parquet,121
90981,train_landmark_files/4718/855659747.parquet,62
90982,train_landmark_files/29302/855735188.parquet,209
90983,train_landmark_files/2044/855783236.parquet,182
90984,train_landmark_files/49445/855830130.parquet,191
90985,train_landmark_files/32319/855877593.parquet,108
90986,train_landmark_files/2044/855938445.parquet,114
90987,train_landmark_files/32319/855954153.parquet,26
90988,train_landmark_files/25571/855964288.parquet,128
90989,train_landmark_files/36257/856032867.parquet,107
90990,train_landmark_files/27610/856065283.parquet,79
90991,train_landmark_files/16069/856068671.parquet,194
90992,train_landmark_files/18796/856091329.parquet,203
90993,train_landmark_files/49445/856178460.parquet,245
90994,train_landmark_files/29302/856199246.parquet,172
90995,train_landmark_files/29302/856215710.parquet,161
90996,train_landmark_files/27610/856294001.parquet,58
90997,train_landmark_files/16069/856345905.parquet,153
90998,train_landmark_files/30680/856383276.parquet,109
90999,train_landmark_files/2044/856394570.parquet,201
91000,train_landmark_files/61333/856404560.parquet,60
91001,train_landmark_files/32319/856430564.parquet,209
91002,train_landmark_files/53618/8564340.parquet,56
91003,train_landmark_files/29302/856467204.parquet,65
91004,train_landmark_files/36257/856469429.parquet,97
91005,train_landmark_files/53618/856476099.parquet,248
91006,train_landmark_files/49445/856551117.parquet,42
91007,train_landmark_files/32319/856562073.parquet,75
91008,train_landmark_files/34503/856639834.parquet,198
91009,train_landmark_files/62590/856658241.parquet,34
91010,train_landmark_files/62590/856658758.parquet,60
91011,train_landmark_files/32319/856744790.parquet,231
91012,train_landmark_files/16069/856835271.parquet,220
91013,train_landmark_files/28656/8568427.parquet,0
91014,train_landmark_files/22343/856856127.parquet,18
91015,train_landmark_files/61333/856859817.parquet,56
91016,train_landmark_files/28656/856896739.parquet,197
91017,train_landmark_files/2044/857039264.parquet,230
91018,train_landmark_files/37779/8570419.parquet,207
91019,train_landmark_files/4718/857050903.parquet,188
91020,train_landmark_files/55372/857080377.parquet,131
91021,train_landmark_files/4718/857183439.parquet,30
91022,train_landmark_files/30680/857244602.parquet,99
91023,train_landmark_files/26734/857251576.parquet,68
91024,train_landmark_files/32319/857314608.parquet,30
91025,train_landmark_files/36257/857316006.parquet,245
91026,train_landmark_files/4718/857318286.parquet,62
91027,train_landmark_files/62590/857330449.parquet,182
91028,train_landmark_files/61333/857338787.parquet,239
91029,train_landmark_files/55372/857481648.parquet,239
91030,train_landmark_files/30680/857559741.parquet,78
91031,train_landmark_files/53618/857572942.parquet,26
91032,train_landmark_files/28656/857583407.parquet,127
91033,train_landmark_files/37055/85760990.parquet,193
91034,train_landmark_files/32319/857615061.parquet,108
91035,train_landmark_files/61333/85763204.parquet,118
91036,train_landmark_files/49445/85769021.parquet,185
91037,train_landmark_files/4718/857762173.parquet,13
91038,train_landmark_files/62590/857897555.parquet,88
91039,train_landmark_files/61333/857965002.parquet,238
91040,train_landmark_files/18796/857982507.parquet,243
91041,train_landmark_files/34503/857998577.parquet,101
91042,train_landmark_files/25571/858081828.parquet,139
91043,train_landmark_files/37055/858103556.parquet,81
91044,train_landmark_files/34503/858145515.parquet,31
91045,train_landmark_files/2044/858185979.parquet,129
91046,train_landmark_files/27610/858267453.parquet,241
91047,train_landmark_files/32319/85833722.parquet,183
91048,train_landmark_files/36257/858381751.parquet,138
91049,train_landmark_files/16069/858394143.parquet,169
91050,train_landmark_files/16069/858444081.parquet,2
91051,train_landmark_files/4718/858449374.parquet,163
91052,train_landmark_files/32319/858472001.parquet,174
91053,train_landmark_files/61333/858637238.parquet,164
91054,train_landmark_files/4718/858649798.parquet,58
91055,train_landmark_files/29302/858682111.parquet,59
91056,train_landmark_files/29302/858718677.parquet,140
91057,train_landmark_files/26734/858747725.parquet,27
91058,train_landmark_files/29302/858750570.parquet,104
91059,train_landmark_files/37055/858753862.parquet,237
91060,train_landmark_files/36257/858783917.parquet,55
91061,train_landmark_files/36257/858787494.parquet,92
91062,train_landmark_files/30680/85880777.parquet,10
91063,train_landmark_files/55372/85884882.parquet,108
91064,train_landmark_files/34503/858877780.parquet,64
91065,train_landmark_files/22343/858888112.parquet,126
91066,train_landmark_files/22343/858894210.parquet,228
91067,train_landmark_files/62590/858916415.parquet,17
91068,train_landmark_files/18796/858979164.parquet,184
91069,train_landmark_files/49445/859010966.parquet,226
91070,train_landmark_files/4718/859071791.parquet,96
91071,train_landmark_files/30680/859129773.parquet,153
91072,train_landmark_files/37055/859180689.parquet,184
91073,train_landmark_files/36257/859182805.parquet,183
91074,train_landmark_files/22343/859327925.parquet,86
91075,train_landmark_files/62590/859360609.parquet,62
91076,train_landmark_files/25571/859428075.parquet,227
91077,train_landmark_files/30680/859469723.parquet,138
91078,train_landmark_files/36257/859531776.parquet,114
91079,train_landmark_files/32319/85953776.parquet,225
91080,train_landmark_files/25571/85958104.parquet,1
91081,train_landmark_files/26734/859594860.parquet,181
91082,train_landmark_files/25571/859735013.parquet,218
91083,train_landmark_files/49445/859765761.parquet,63
91084,train_landmark_files/49445/859841824.parquet,124
91085,train_landmark_files/29302/859881569.parquet,136
91086,train_landmark_files/37055/859945008.parquet,247
91087,train_landmark_files/61333/859975032.parquet,170
91088,train_landmark_files/32319/859981532.parquet,44
91089,train_landmark_files/25571/860033147.parquet,104
91090,train_landmark_files/49445/860057865.parquet,33
91091,train_landmark_files/61333/860128503.parquet,227
91092,train_landmark_files/55372/860224804.parquet,232
91093,train_landmark_files/49445/860227214.parquet,188
91094,train_landmark_files/16069/860252288.parquet,117
91095,train_landmark_files/37055/860299121.parquet,206
91096,train_landmark_files/2044/860305518.parquet,177
91097,train_landmark_files/61333/860340658.parquet,177
91098,train_landmark_files/49445/860399764.parquet,14
91099,train_landmark_files/22343/86044124.parquet,42
91100,train_landmark_files/22343/860452375.parquet,208
91101,train_landmark_files/62590/860574748.parquet,75
91102,train_landmark_files/49445/860642472.parquet,34
91103,train_landmark_files/4718/860656422.parquet,241
91104,train_landmark_files/49445/860697040.parquet,161
91105,train_landmark_files/37055/8607903.parquet,67
91106,train_landmark_files/37779/860840592.parquet,71
91107,train_landmark_files/2044/860940359.parquet,77
91108,train_landmark_files/62590/860980211.parquet,66
91109,train_landmark_files/55372/860980615.parquet,63
91110,train_landmark_files/49445/861106050.parquet,244
91111,train_landmark_files/29302/861185884.parquet,217
91112,train_landmark_files/30680/861187958.parquet,81
91113,train_landmark_files/62590/861194469.parquet,173
91114,train_landmark_files/16069/861204740.parquet,16
91115,train_landmark_files/16069/861219418.parquet,19
91116,train_landmark_files/30680/86121963.parquet,87
91117,train_landmark_files/4718/861293237.parquet,12
91118,train_landmark_files/37055/86148197.parquet,0
91119,train_landmark_files/49445/861540803.parquet,233
91120,train_landmark_files/16069/861615447.parquet,217
91121,train_landmark_files/29302/861661856.parquet,40
91122,train_landmark_files/62590/861703154.parquet,138
91123,train_landmark_files/36257/861741794.parquet,183
91124,train_landmark_files/53618/861811617.parquet,80
91125,train_landmark_files/4718/861820431.parquet,146
91126,train_landmark_files/26734/861835682.parquet,32
91127,train_landmark_files/37055/861869116.parquet,158
91128,train_landmark_files/49445/86190656.parquet,212
91129,train_landmark_files/32319/861911388.parquet,182
91130,train_landmark_files/55372/861911698.parquet,168
91131,train_landmark_files/22343/861945619.parquet,53
91132,train_landmark_files/22343/862043760.parquet,201
91133,train_landmark_files/55372/862045922.parquet,115
91134,train_landmark_files/37779/862154757.parquet,136
91135,train_landmark_files/34503/862164165.parquet,201
91136,train_landmark_files/2044/862215570.parquet,19
91137,train_landmark_files/49445/862222779.parquet,238
91138,train_landmark_files/37779/862280132.parquet,201
91139,train_landmark_files/34503/862303245.parquet,160
91140,train_landmark_files/26734/862310061.parquet,26
91141,train_landmark_files/26734/862369261.parquet,87
91142,train_landmark_files/32319/862376582.parquet,218
91143,train_landmark_files/2044/862533010.parquet,151
91144,train_landmark_files/18796/86254397.parquet,40
91145,train_landmark_files/49445/862553356.parquet,106
91146,train_landmark_files/32319/862607270.parquet,16
91147,train_landmark_files/36257/862618878.parquet,24
91148,train_landmark_files/22343/862685892.parquet,15
91149,train_landmark_files/29302/862734557.parquet,216
91150,train_landmark_files/49445/86290864.parquet,39
91151,train_landmark_files/25571/862925807.parquet,234
91152,train_landmark_files/2044/862944166.parquet,239
91153,train_landmark_files/28656/862946088.parquet,48
91154,train_landmark_files/36257/862958895.parquet,55
91155,train_landmark_files/28656/86296511.parquet,63
91156,train_landmark_files/37055/862973060.parquet,29
91157,train_landmark_files/16069/862997423.parquet,202
91158,train_landmark_files/27610/863045949.parquet,157
91159,train_landmark_files/62590/863070030.parquet,7
91160,train_landmark_files/2044/863154300.parquet,127
91161,train_landmark_files/22343/863171776.parquet,141
91162,train_landmark_files/34503/863172370.parquet,219
91163,train_landmark_files/55372/863176092.parquet,61
91164,train_landmark_files/53618/863187288.parquet,218
91165,train_landmark_files/32319/863235724.parquet,230
91166,train_landmark_files/53618/863279930.parquet,228
91167,train_landmark_files/37779/863382135.parquet,99
91168,train_landmark_files/26734/863437332.parquet,229
91169,train_landmark_files/34503/863451742.parquet,183
91170,train_landmark_files/32319/863535528.parquet,220
91171,train_landmark_files/49445/863622488.parquet,8
91172,train_landmark_files/49445/863632939.parquet,99
91173,train_landmark_files/61333/863651668.parquet,164
